tweet,label,source,label_id
#DYK? You may spread #COVID19 even if you do not have symptoms. If your health department tells you that you have been exposed do your part to #SlowtheSpread. Any info you share with the health department is confidential. Learn more about contact tracing: https://t.co/9ZN2zYTaud https://t.co/niQNR1ljyq,real,sourya,1
children can be taken away for Covid test without parental consent in the UK is Fake,fake,sourya,0
Non-vegetarian food (meat) consumption can lead to infection,fake,sourya,0
Our daily update is published. We’ve now tracked 6.6 million tests up ~321k from yesterday a new single-day record. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y https://t.co/tmZloeBjne,real,sourya,1
Dated Clip Falsely Shared As Gandhis Violating Lockdown,fake,Gautamshahi,0
" Ghanian ex-president, John Mahama said that Togo, Rwanda and Ivory Coast did not request financial assistance for COVID-19 from the IMF.",fake,Gautamshahi,0
Native Americans in North Dakota will be the first subjects to receive a novel coronavirus vaccine,fake,sourya,0
An audio stating that a certain section of society in Surat (vendors) was spreading coronavirus.,fake,sourya,0
 The number of deaths from COVID-19 are exaggerated.,fake,Gautamshahi,0
We are also beginning to track and will soon report outcomes data. We're working with @propublica's network of reporters to make these numbers as comprehensive as possible. Only a few dozen states currently report them in any form. https://t.co/55IWLdkQyy,real,sourya,1
Public Health England's weekly #coronavirus report shows a rise of almost 23% in rhinovirus infections which include the common cold in the last week https://t.co/N6jzZYU7lJ,real,sourya,1
RT @Surgeon_General: Are you concerned about possible #COVID19 symptoms and/or exposure? Consult the @apple screening tool developed w/ @Wh…,real,sourya,1
Nine areas in England have #COVID19 rates that are currently higher than 100 cases per 100000 people Public Health England says. Follow live #coronavirus updates 👇 https://t.co/2KJkPBKvL0,real,sourya,1
Smokers are more likely to develop severe disease with #COVID19 compared to non-smokers. Speak with WHO’s digital health worker Florence to build a quit plan today 👉https://t.co/yvZBe0V24m https://t.co/ROhNmsghns,real,sourya,1
Our daily update is published. We’ve now tracked 9 million tests up 278k from yesterday. The US logged 1.7 million tests this week. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y https://t.co/0IFJCwAVYo,real,sourya,1
In Texas the number of currently hospitalized COVID-19 patients has been over 10k for the last three days. New York at its peak had 18.8k hospitalized COVID-19 patients. https://t.co/vhn6Z512DU,real,sourya,1
An alleged bot system on Twitter controlled by the right wing of Spain uncovered by mistake.,fake,sourya,0
#HealthWorkers are working 24/7 to protect and heal us from #COVID19. Let’s support our heroes! Let’s #ThanksHealthHeroes! 👉 https://t.co/n49xCzGdpU https://t.co/Aznb5zS6j0,real,sourya,1
“We’re down near the low end of per capita deaths ... Most places are at 60 deaths per 100000. We're at 29.”,fake,sourya,0
This video shows a Belarusian band singing a Chinese song before the COVID-19 outbreak | AFP Fact Check,fake,Gautamshahi,0
Italian doctors say coronavirus is bacteria.,fake,sourya,0
Update from @minhealthnz ​⁣Today there is one new case of COVID-19 to report in managed isolation facilities in New Zealand.​⁣ ​⁣ It has been 72 days since the last case of COVID-19 was acquired locally from an unknown source. Our total number of active cases is 25.,real,sourya,1
(Infected1) *Asymptomatic + Infected(mild)* ➡️ These are mild cases. After approximately a week 4% of the sum of the cases in these two categories worsen thus requiring hospitalization (Infected2) while the remaining 96% progress to Recovered.,real,sourya,1
"New guidelines of ICMR for COVID 19 released on 6th August 2020. For prophylaxis Tab. IVERMECTIN 12 mg On Day 1, Day 7 & Day 30 2 hrs after dinner. Followed by every 30 days 1 tab of 12mg till pandemic is over. To be taken by all high risk people & frontline health workers. It reduces severity of disease & fatality in 80-90%.",fake,sourya,0
The CDC recommends men shave their beards to be protected against the new coronavirus.,fake,sourya,0
Kabataan Representative Sarah Elago said that the lockdown and curfew imposed by President Rodrigo Duterte are against human rights and that they are now calling for People Power.,fake,sourya,0
"PolitiFact | No, states like Illinois and California aren’t banning alcohol sales",fake,Gautamshahi,0
A video shows man claiming to be of Tablighi Jamaat (a Muslim group) spitting on police when they were putting him into quarantine.,fake,sourya,0
"Donald Trump promised to bring back jobs, but his policies crushed the manufacturing sector—and that was true even before COVID-19.

I’ll revitalize American manufacturing and innovation and create millions of good-paying jobs so we can build back better. https://t.co/HrOOkWWQof",fake,sourya,0
No wearing a face mask will not cause carbon dioxide toxicity. Don't believe the misinformation on the internet. Read #CoronaCheck instead: https://t.co/WIbEdynkAK #coronavirusfacts #datoscoronavirus https://t.co/HSLybUsw4I,fake,sourya,0
"Gemma Collins says she followed the rules on coronavirus for a couple of days but stopped because they were “too much”.

“They’re not really meant for major celebrities like me anyway,” she told reporters https://t.co/l32RnRTuV6",fake,sourya,0
"""Being exposed to the sun for two hours"" kills the 2019 coronavirus.",fake,sourya,0
Every day since March 30 the 7-day average for deaths in this country has been over 478 which was the low in our data on July 6. Through all of August states are reporting twice as many deaths as in early July. https://t.co/viC1ACN9g9,real,sourya,1
Deaths blamed on coronavirus are actually due to the flu.,fake,sourya,0
#IndiaFightsCorona: Less than one-fifth of the total cases are active. ▶️4497867 (80.86%) of the total cases are Recovered/ Discharged ▶️975861 (17.54%) of the total cases are Active ▶️88935 (1.60%) of the total cases are deaths: Secretary @MoHFW_INDIA @ICMRDELHI https://t.co/YrWnhf6EzC,real,sourya,1
"“Oh really, meat packing plants are unhealthy” asks smug ghost of Upton Sinclair #NewsInPhoto #meatpacking #covid19 https://t.co/R2KU4luBDW",fake,sourya,0
ALERT: Americans With Coronavirus Symptoms Are Being Asked To Cough Directly Onto President Trump,fake,sourya,0
A photo that circulated on Facebook showed Japanese government officials bowing down to their frontliners who have been working during the COVID-19 pandemic.,fake,sourya,0
 Belgium’s health minister banned sex inside or with 3 or more people.,fake,Gautamshahi,0
Old videos are being falsely shared as ‘Pigs buried in China due to the Coronavirus outbreak’ - FACTLY,fake,Gautamshahi,0
 Late herbalist known as “Dr. Sebi” was correct in saying viruses don’t exist.,fake,Gautamshahi,0
Everyone who has left managed isolation since the 9th of June have been tested for COVID-19 at the facility or subsequently. For the two women who arrived back from the UK and were in Novotel Ellerslie everybody at the hotel at that time was tested and returned negative tests.,real,sourya,1
"Extremely good news': Bendigo hits COVID-zero, but out-of-area patient in hospital https://t.co/M6wMc7scY6",fake,sourya,0
Our daily update is published. We’ve now tracked 15.2 million tests up just 285k from yesterday way below average. It's not clear why tests have fallen so far. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH3TKeq https://t.co/toeKST3z1i,real,sourya,1
 Philippines Vice-President Leni Robredo said that playing basketball is allowed but a distance of 3 meters between each player would be required.,fake,Gautamshahi,0
" “If we stopped testing right now, we’d have very few cases, if any.”",fake,Gautamshahi,0
"The COVID-19 death toll is exaggerated because ""the state"" has instructed that ""anyone who didnt die by a gun shot wound or car accident"" be listed as a coronavirus victim.",fake,sourya,0
.@CDCMMWR finds steps that help slow the spread of #COVID19 may also reduce #flu if widely practiced. Report emphasizes flu vaccination remains the best protection against flu. Getting a flu vaccine is more important than ever during the #COVID19 pandemic. https://t.co/5P09xcoaTj https://t.co/2xM6Fxx8Pu,real,sourya,1
A @CritCareMed study of various ICUs in Georgia found that of critically ill COVID patients who needed ventilation 35.7% died and 4.8% were still hospitalized after a month. Overall 30.9% of critically ill COVID patients died. https://t.co/CCKibPxrAa,real,sourya,1
"The Centers for Disease Control and Prevention applied for an ""illegal"" patent related to the virus that causes SARS.",fake,sourya,0
" Ratan Tata, Indian industrialist spoke about how the Indian economy would bounce back and that he did not believe experts predicting a slowdown.",fake,Gautamshahi,0
The latest CDC #COVIDView report shows the percentage of people testing positive for #COVID19 remains stable nationally but increased in 6 of 10 regions with the South East South Central and South West/Coast regions seeing the highest percentages: https://t.co/zP4VYlo0Pb. https://t.co/teatWzpQOu,real,sourya,1
"Latest: California fires, camel racing, coronavirus tribute; The World in Photos, Sept. 28 https://t.co/XrOOwcdiPg",fake,sourya,0
 Johns Hopkins University published a list of precautionary measures against COVID-19.,fake,Gautamshahi,0
Fact Check: 5G Technology NOT Believed To Have Caused Coronavirus  | Lead Stories,fake,Gautamshahi,0
Several dozen of our volunteers spent the last 5 days evaluating the new @CDCgov data. This is the white paper we produced. https://t.co/7pfR06HJhd https://t.co/viUhfA0wBr,real,sourya,1
This video has circulated online since 2009 -- more than one decade before the COVID-19 pandemic | AFP Fact Check,fake,Gautamshahi,0
The club confirmed the 29-year-old tested positive in the latest round of testing. There is no word on his condition https://t.co/X8ntBCVlFu,real,sourya,1
_A vaccine for COVID-19 has been found._,fake,sourya,0
" “A patent on this ‘new’ coronavirus expired on the 22nd (of January), today”.",fake,Gautamshahi,0
WHO @DFID_UK &amp; @USAID helped strengthen the health system of Zambia 🇿🇲 through procurement &amp; delivery of #COVID19 response equipment and transport facilities. More details 👉https://t.co/PaX5gvmUkF #WHOImpact https://t.co/G8bjULtXgy,real,sourya,1
 Water used in an islamic ablution ritual can kill the novel coronavirus.,fake,Gautamshahi,0
#IndiaFightsCorona: Nearly 74% of the total Active Casesare in nine most affected States. Maharashtra Karnataka and Andhra Pradesh contribute more than 48% of the total active cases. Details : https://t.co/YlAp2B3rzJ #StaySafe #IndiaWillWin https://t.co/RQ0AY1uori,real,sourya,1
Clinical senior lecturer at King's College London Dr Claire Steves says 'two symptoms of #COVID19 that are not on the core list are headaches and fatigue' and discusses what symptoms warrant a test for #coronavirus 👇 Latest: https://t.co/gpqYW8xYoB https://t.co/nmvIiVwZ3P,real,sourya,1
"Fact Check: Experts warn against self-medicating COVID-19 using aspirin, lemon, honey home remedy - Vishvas News",fake,Gautamshahi,0
Observing physical distance reduces the risk of contact with droplets when an infected person sneezes/coughs. #MaskOnNaija to reduce the risk of #COVID19 spread to those around. #TakeResponsibility and: ✅#WearAFacemask ✅Observe physical distancing ✅Wash your hands frequently https://t.co/ZAo8MYr3JF,real,sourya,1
